Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
191,RVMD,155.99,2001948.0,Healthcare,Biotechnology,97.0,77.0,95.0,96.0,6.4572,6.2319,3005830.0,3323470.0,166.5,34.0,,33162924032.0,No,133.78,88.79,137.15,107.25
202,DRAM,69.71,26392142.0,ETF,ETF,97.0,98.0,,,3.6643,3.0364,23736676.0,34330770.0,70.15,26.14,,,No,,,46.3,
211,COHU,56.12,1116674.0,Technology,Semiconductor Equipment & Materials,97.0,93.0,97.0,97.0,3.0764,2.7057,1177942.0,1958820.0,58.47,17.71,,2647480576.0,No,43.23,29.39,45.53,33.13
227,KLIC,108.4,757400.0,Technology,Semiconductor Equipment & Materials,97.0,94.0,96.0,98.0,5.53,5.3114,734882.0,902990.0,110.78,31.32,,5672883712.0,No,87.3,58.79,91.69,68.09
233,SWMR,73.24,842615.0,Technology,Software - Infrastructure,97.0,99.0,,,7.9571,7.5302,2289898.0,979130.0,83.3,11.25,,790898368.0,No,40.88,,44.15,
253,CENX,67.04,1623679.0,Basic Materials,Aluminum,97.0,88.0,89.0,97.0,4.2711,3.9668,2000965.0,1946750.0,70.43,16.59,,6634725888.0,No,61.36,42.84,62.53,49.6
257,PDFS,55.14,643523.0,Technology,Software - Application,97.0,94.0,96.0,96.0,3.1718,2.7439,613011.0,711390.0,56.95,18.12,,2308585984.0,No,43.11,31.87,45.49,35.67
276,CLS,458.14,2227021.0,Technology,Electronic Components,97.0,84.0,96.0,91.0,25.8114,23.4314,2167438.0,2449690.0,474.03,117.28,,52673777664.0,No,364.59,302.74,381.63,323.41
281,COGT,32.26,2460161.0,Healthcare,Biotechnology,97.0,8.0,13.0,12.0,1.5193,1.4707,2153769.0,2731930.0,43.73,5.49,,5512201216.0,No,35.32,29.95,34.96,36.38
296,ARWR,72.55,1459585.0,Healthcare,Biotechnology,96.0,17.0,78.0,85.0,3.9168,3.5954,2031690.0,1635310.0,82.26,14.3,,10219177984.0,No,70.84,55.14,71.92,64.67
318,NWPX,119.7,81431.0,Basic Materials,Steel,96.0,88.0,94.0,97.0,4.0979,3.9079,143987.0,151740.0,123.16,38.38,,1153549824.0,No,96.54,70.37,101.06,78.72
334,CSTM,35.86,2212210.0,Basic Materials,Aluminum,96.0,91.0,92.0,97.0,1.8732,1.6218,2371250.0,2712710.0,36.99,12.49,,4882355200.0,No,30.8,21.82,31.94,24.75
344,AA,80.86,4209417.0,Basic Materials,Aluminum,96.0,95.0,91.0,96.0,3.6738,3.1538,5347649.0,4537840.0,84.38,27.31,,21338134528.0,No,67.75,51.87,69.44,59.49
370,MTRN,228.52,264932.0,Basic Materials,Other Industrial Metals & Mining,96.0,93.0,93.0,96.0,8.7571,7.935,256104.0,294470.0,233.45,76.09,,4753555456.0,No,183.96,143.23,193.65,155.46
373,CHPX,108.96,164384.0,ETF,ETF,96.0,96.0,97.0,96.0,4.2304,3.5604,57607.0,103250.0,112.0,49.0,,,No,78.89,,83.8,66.25
385,KALU,186.33,202289.0,Basic Materials,Aluminum,95.0,85.0,93.0,96.0,7.8321,7.1871,255917.0,238100.0,194.43,71.44,,3044745216.0,No,158.86,117.18,166.77,133.78
387,CNTA,39.85,839603.0,Healthcare,Biotechnology,95.0,47.0,94.0,90.0,0.1164,0.1143,2617271.0,1072600.0,40.26,10.95,,6165948928.0,No,38.51,27.71,39.64,30.45
395,NKTR,59.23,886292.0,Healthcare,Biotechnology,95.0,1.0,10.0,25.0,3.0737,2.9515,1004650.0,971480.0,109.0,7.99,,2001146624.0,No,77.05,59.05,76.07,62.36
407,TWN,99.45,32838.0,Financial Services,Asset Management,95.0,79.0,95.0,95.0,4.5843,4.3214,36995.0,70670.0,103.45,38.13,,571045760.0,No,84.84,63.59,88.14,68.51
429,SKM,45.04,2281918.0,Communication Services,Telecom Services,95.0,94.0,93.0,97.0,2.2343,1.9336,2115152.0,3268360.0,47.18,19.66,,17290321920.0,No,36.41,26.58,37.51,28.95
463,RIOX,63.91,63939.0,ETF,ETF,95.0,99.0,98.0,78.0,6.6488,6.1652,260361.0,276850.0,153.75,12.96,,,No,36.96,51.54,41.01,36.22
464,CAMT,183.45,294189.0,Technology,Semiconductor Equipment & Materials,95.0,48.0,77.0,94.0,10.5121,9.1429,469374.0,525330.0,215.99,68.63,,8446858752.0,No,176.02,135.16,179.8,148.71
473,FLTW,105.35,130292.0,ETF,ETF,94.0,93.0,95.0,95.0,2.8289,1.5975,546066.0,730990.0,105.81,48.95,,,No,84.09,67.8,87.45,72.34
516,FTNT,146.48,7650752.0,Technology,Software - Infrastructure,94.0,98.0,97.0,95.0,5.6907,5.2996,6142841.0,6499530.0,149.03,70.12,,107318329344.0,No,100.05,86.26,106.69,89.65
517,NTAP,181.08,3429285.0,Technology,Software - Infrastructure,94.0,98.0,97.0,93.0,10.0221,7.8864,2760187.0,5725540.0,192.83,93.69,,35864768512.0,No,116.69,111.89,125.73,112.03
537,CTEX,49.29,1771.0,ETF,ETF,94.0,94.0,92.0,90.0,2.002,1.2739,2106.0,1220.0,51.5,19.65,,,No,40.29,36.35,41.73,38.48
540,AVT,92.93,1059189.0,Technology,Electronics & Computer Distribution,94.0,90.0,94.0,96.0,3.1107,2.8536,1180322.0,1366800.0,95.26,44.25,,7622497792.0,No,76.67,59.49,79.38,63.3
547,CARZ,122.72,1352.0,ETF,ETF,94.0,92.0,94.0,93.0,2.5114,1.595,3560.0,1890.0,123.17,57.94,,,No,100.8,83.6,105.22,89.12
556,ALB,168.34,1174095.0,Basic Materials,Specialty Chemicals,94.0,9.0,44.0,86.0,7.4993,6.5321,2067874.0,2075980.0,221.0,55.9,,19853117440.0,No,184.94,141.83,183.19,163.65
557,KNCT,218.43,3494.0,ETF,ETF,94.0,95.0,95.0,94.0,4.4514,2.8846,3109.0,3210.0,219.83,108.92,,,No,171.51,143.57,179.19,152.24
559,ATEN,31.44,970575.0,Technology,Software - Infrastructure,94.0,91.0,95.0,95.0,1.1993,1.1361,1086325.0,1065850.0,32.95,16.52,,2263622656.0,No,26.82,20.39,27.64,21.72
609,PSCT,87.28,22603.0,ETF,ETF,93.0,90.0,93.0,93.0,2.4871,2.3217,33995.0,46660.0,88.32,43.73,,,No,73.14,61.04,76.04,64.94
629,CTEC,75.93,4731.0,ETF,ETF,93.0,87.0,91.0,90.0,3.0206,2.5681,4785.0,4100.0,83.01,32.8,,,No,66.62,58.05,68.56,61.15
633,UCYB,80.56,3375.0,ETF,ETF,93.0,98.0,97.0,91.0,4.5318,3.6636,4311.0,7490.0,86.93,36.03,,,No,51.2,53.54,55.26,51.37
650,FSTR,41.42,63302.0,Industrials,Railroads,93.0,89.0,91.0,93.0,1.6829,1.6,102571.0,121530.0,43.06,18.66,,433198496.0,No,34.19,29.41,35.25,30.82
653,GTEK,61.33,8546.0,ETF,ETF,93.0,90.0,94.0,93.0,1.5079,1.0978,15652.0,22230.0,61.63,33.79,,,No,50.54,42.69,52.44,44.67
667,TAN,70.29,1024778.0,ETF,ETF,92.0,93.0,90.0,91.0,3.1193,2.7143,1388963.0,1903740.0,75.6,31.4,,,No,60.01,52.19,61.99,55.71
680,NXTG,166.2,25301.0,ETF,ETF,92.0,94.0,93.0,93.0,3.1846,1.9061,8295.0,10570.0,167.58,92.8,,,No,134.02,115.06,139.38,120.62
701,ESI,42.41,1348372.0,Basic Materials,Specialty Chemicals,92.0,31.0,89.0,94.0,1.5921,1.3664,3033073.0,2654780.0,45.52,20.95,,10331381760.0,No,39.54,30.73,40.59,32.87
704,CNRG,122.22,9434.0,ETF,ETF,92.0,92.0,91.0,86.0,4.4671,3.8932,9676.0,13770.0,125.76,56.0,,,No,103.46,94.52,106.83,98.64
707,SA,34.3,749684.0,Basic Materials,Gold,92.0,93.0,33.0,81.0,2.0543,1.7764,984461.0,890580.0,40.06,13.18,,3691466496.0,No,30.34,27.85,31.2,30.6
742,JAZZ,230.93,879443.0,Healthcare,Biotechnology,92.0,87.0,88.0,87.0,6.1229,5.9279,915109.0,926940.0,243.32,105.0,,14489198592.0,No,210.69,169.11,214.56,185.65
743,KNX,78.27,2687379.0,Industrials,Trucking,92.0,94.0,88.0,94.0,2.9486,2.8464,3713852.0,4179270.0,78.84,38.63,,12718404608.0,No,64.66,53.5,67.11,58.48
746,DRIV,42.09,97108.0,ETF,ETF,92.0,88.0,92.0,91.0,1.0612,0.8773,61980.0,70110.0,42.76,22.14,,,No,36.41,31.47,37.67,33.12
747,MCHP,96.55,10234581.0,Technology,Semiconductors,92.0,56.0,93.0,95.0,4.3525,3.8475,10085523.0,10531330.0,105.91,48.52,,52337758208.0,No,84.53,71.02,87.69,74.06
773,QQXL,61.71,1443.0,ETF,ETF,91.0,93.0,94.0,90.0,1.2496,0.8671,3047.0,3790.0,62.06,34.07,,,No,49.69,44.07,52.45,45.36
796,VERS,84.07,464.0,ETF,ETF,91.0,94.0,94.0,89.0,1.5688,0.4305,393.0,520.0,84.91,50.07,,,No,66.79,61.65,69.95,62.46
797,AMN,30.31,1122704.0,Healthcare,Medical Care Facilities,91.0,97.0,93.0,95.0,1.4625,1.4425,1022182.0,1092300.0,31.65,14.87,,1175605248.0,No,22.96,19.72,24.23,19.99
818,CMTV,36.2,13298.0,Financial Services,Banks - Regional,91.0,8.0,86.0,92.0,1.6736,1.6443,34796.0,23970.0,42.92,18.65,,202403360.0,No,37.39,29.02,37.74,31.89
849,COPA,54.32,1827.0,ETF,ETF,91.0,92.0,69.0,89.0,1.6521,1.0409,5103.0,3650.0,57.75,25.4,,,No,48.16,42.83,49.24,46.09
877,TEN,36.92,242800.0,Energy,Oil & Gas Midstream,90.0,7.0,56.0,92.0,1.7743,1.7386,458488.0,431960.0,45.85,17.38,,1112311040.0,No,40.36,29.2,40.37,32.03
909,OII,37.99,618339.0,Energy,Oil & Gas Equipment & Services,90.0,59.0,72.0,92.0,1.5114,1.4536,1143825.0,929840.0,40.12,19.67,,3789322240.0,No,37.29,29.6,37.3,31.96
930,AFOS,45.4,7331.0,ETF,ETF,90.0,84.0,86.0,89.0,0.6489,0.4596,15404.0,9240.0,45.59,25.04,,,No,41.04,35.53,41.94,37.89
931,FPA,56.08,3539.0,ETF,ETF,90.0,85.0,87.0,91.0,1.7657,1.1971,38238.0,6880.0,58.49,32.98,,,No,49.87,42.59,51.2,44.91
965,FCX,70.64,13627016.0,Basic Materials,Copper,89.0,95.0,70.0,93.0,2.9086,2.5436,16205222.0,11249430.0,72.09,35.15,,101549228032.0,No,62.87,53.02,64.0,57.52
976,SLX,112.26,62925.0,ETF,ETF,89.0,85.0,84.0,89.0,2.22,1.7143,53431.0,79210.0,114.0,63.23,,,No,102.01,87.84,104.14,94.04
978,LPG,40.77,384976.0,Energy,Oil & Gas Midstream,89.0,68.0,75.0,94.0,2.1689,2.0501,580787.0,949790.0,48.12,21.71,,1744249856.0,No,38.31,31.49,39.09,32.36
985,GCO,38.91,173249.0,Consumer Cyclical,Apparel Retail,89.0,91.0,94.0,61.0,2.0507,2.0264,245806.0,231760.0,40.04,19.62,,432024544.0,No,33.45,30.32,34.84,30.58
990,NXTE,52.44,2594.0,ETF,ETF,89.0,91.0,89.0,88.0,0.9117,0.4262,1812.0,2110.0,52.77,32.06,,,No,44.68,40.75,45.97,42.04
1005,MCHPP,81.16,1948990.0,Technology,Semiconductors,89.0,50.0,91.0,93.0,2.995,2.4336,196198.0,209140.0,88.0,47.08,,,No,72.55,63.58,74.93,65.38
1016,INGM,30.82,832044.0,Technology,Information Technology Services,89.0,85.0,84.0,91.0,0.9619,0.8869,1588414.0,1294360.0,31.69,18.09,,7102302720.0,No,27.21,22.84,27.82,23.62
1019,VTVT,32.94,23488.0,Healthcare,Biotechnology,89.0,56.0,17.0,90.0,2.5484,2.4137,57573.0,44410.0,44.0,14.0,,129739256.0,No,35.33,30.6,34.74,34.31
1042,PEMX,90.22,637.0,ETF,ETF,88.0,87.0,88.0,88.0,1.4227,0.4116,920.0,900.0,90.81,55.69,,,No,79.84,70.24,81.78,73.27
1050,EART,32.68,34969.0,ETF,ETF,88.0,65.0,26.0,85.0,0.9408,0.7049,21968.0,17150.0,36.92,15.3,,,No,32.04,28.27,32.36,30.41
1052,TX,49.82,279812.0,Basic Materials,Steel,88.0,91.0,86.0,87.0,1.8611,1.4564,303514.0,700610.0,51.73,28.31,,9780048896.0,No,43.68,39.4,44.54,41.35
1058,VEGN,80.17,4735.0,ETF,ETF,88.0,92.0,92.0,87.0,1.3306,0.9386,5080.0,6100.0,80.74,53.15,,,No,66.85,61.63,69.17,63.08
1071,FXL,222.09,15207.0,ETF,ETF,88.0,91.0,92.0,87.0,4.4286,3.59,18361.0,26250.0,224.06,149.44,,,No,184.68,172.0,190.98,175.07
1079,PBF,42.55,1869254.0,Energy,Oil & Gas Refining & Marketing,88.0,15.0,23.0,82.0,2.2271,2.165,3628757.0,2693330.0,52.18,17.53,,5034024960.0,No,42.68,35.23,41.34,37.43
1113,HZO,34.67,193958.0,Consumer Cyclical,Specialty Retail,88.0,94.0,84.0,92.0,1.4539,1.3939,367682.0,386560.0,36.25,21.39,,763716032.0,No,30.45,27.24,31.56,28.01
1158,HUMN,38.53,102932.0,ETF,ETF,87.0,90.0,88.0,89.0,1.0112,0.7145,63166.0,137720.0,39.17,23.99,,,No,33.5,30.88,34.67,31.89
1159,FIVE,222.89,2291656.0,Consumer Cyclical,Specialty Retail,87.0,21.0,50.0,89.0,8.1834,7.867,1162322.0,1235760.0,251.63,119.06,2026-06-03,12324686848.0,No,225.78,188.44,226.01,205.01
1194,UMMA,39.07,41010.0,ETF,ETF,87.0,90.0,85.0,88.0,0.725,0.6012,49188.0,55370.0,39.38,25.27,,,No,34.4,30.81,35.24,32.27
1207,NOVT,166.94,443107.0,Technology,Scientific & Technical Instruments,87.0,96.0,85.0,92.0,6.9014,6.5107,434730.0,442890.0,171.85,98.27,,5945043456.0,No,136.54,124.71,141.04,130.12
1230,CCJ,114.56,3835464.0,Energy,Uranium,86.0,22.0,24.0,86.0,5.0589,4.7946,3251233.0,3001370.0,135.24,59.1,,49894658048.0,No,114.11,101.36,114.83,107.53
1245,LEA,144.88,656441.0,Consumer Cyclical,Auto Parts,86.0,87.0,85.0,87.0,5.0754,4.6339,610004.0,653850.0,150.33,86.14,,7257778176.0,No,130.01,117.6,132.95,123.87
1259,SPAM,41.0,3998.0,ETF,ETF,86.0,94.0,93.0,84.0,1.1729,0.775,2250.0,7670.0,42.76,27.43,,,No,33.23,32.51,34.35,31.94
1264,PTGX,95.41,554292.0,Healthcare,Biotechnology,86.0,19.0,48.0,67.0,3.9529,3.7601,731539.0,511620.0,107.84,49.38,,6135948288.0,No,101.31,84.78,100.27,92.0
1265,BKEM,97.51,1104.0,ETF,ETF,86.0,84.0,85.0,87.0,1.7117,1.2026,2200.0,1940.0,100.54,63.2,,,No,88.25,79.26,90.03,82.32
1268,BLTE,137.23,163692.0,Healthcare,Biotechnology,86.0,9.0,6.0,17.0,8.9732,8.9018,166215.0,287980.0,200.0,56.1,,5500876800.0,No,156.22,134.1,154.08,156.75
1271,STNG,75.55,627476.0,Energy,Oil & Gas Midstream,86.0,11.0,22.0,88.0,2.5029,2.4193,1205931.0,971840.0,87.39,38.67,,3760014336.0,No,78.26,64.46,78.43,67.94
1288,FPXI,79.42,34968.0,ETF,ETF,86.0,89.0,87.0,88.0,1.4868,1.0832,13109.0,25170.0,80.12,53.33,,,No,70.16,63.54,72.12,65.48
1344,WHD,58.8,705180.0,Energy,Oil & Gas Equipment & Services,85.0,82.0,84.0,88.0,2.0239,1.8939,914301.0,771510.0,64.3,33.2,,4081803776.0,No,54.91,47.99,55.66,51.52
1359,IWDL,60.83,1.0,ETF,ETF,85.0,82.0,81.0,86.0,1.08,0.6104,226.0,210.0,60.87,39.13,,,No,55.47,49.81,56.71,52.12
1412,SAA,33.01,1757.0,ETF,ETF,85.0,66.0,78.0,85.0,0.7466,0.5181,6642.0,6130.0,34.04,20.51,,,No,31.02,27.79,31.72,28.91
1417,DD,47.97,2223821.0,Basic Materials,Specialty Chemicals,84.0,77.0,43.0,80.0,1.505,1.2921,3843771.0,3729980.0,52.66,27.45,,19430643712.0,No,47.27,41.45,47.62,44.97
1457,VIRT,50.78,975220.0,Financial Services,Capital Markets,84.0,63.0,88.0,91.0,1.7889,1.7619,1287195.0,1316420.0,56.48,31.55,,10926743552.0,No,49.47,39.87,50.13,41.56
1462,EFNL,57.87,7644.0,ETF,ETF,84.0,80.0,83.0,84.0,1.0233,0.7651,10936.0,9160.0,58.3,34.96,,,No,53.55,48.09,54.44,50.25
1476,TRST,50.79,128691.0,Financial Services,Banks - Regional,84.0,80.0,81.0,78.0,1.0857,1.025,112715.0,112320.0,52.25,30.52,,887545728.0,No,47.42,42.63,48.18,44.84
1489,EBAY,108.82,3002957.0,Consumer Cyclical,Internet Retail,84.0,34.0,86.0,86.0,3.3654,3.3218,5698546.0,5417040.0,119.31,72.84,,48316080128.0,No,103.88,92.81,105.39,93.46
1537,PLOW,44.78,121206.0,Consumer Cyclical,Auto Parts,83.0,48.0,28.0,90.0,1.2486,1.1614,235174.0,184150.0,52.33,27.32,,1035546048.0,No,44.71,37.42,45.01,39.82
1544,NEM,107.47,5909539.0,Basic Materials,Gold,83.0,32.0,16.0,76.0,4.3936,3.5521,9006000.0,7691250.0,134.88,52.08,,114729893888.0,No,111.48,100.81,113.13,108.88
1545,SAMT,46.31,166212.0,ETF,ETF,83.0,80.0,84.0,83.0,0.7995,0.7308,131409.0,144670.0,46.79,32.23,,,No,43.07,39.48,43.82,40.69
1554,NBDS,41.74,2898.0,ETF,ETF,83.0,91.0,90.0,77.0,0.7396,0.3791,3403.0,6390.0,42.05,29.42,,,No,35.65,35.18,36.82,34.89
1559,TYLG,43.24,2794.0,ETF,ETF,83.0,87.0,88.0,80.0,0.5226,0.3585,2544.0,3260.0,43.43,31.84,,,No,38.33,36.39,39.31,36.9
1575,TUG,47.76,19604.0,ETF,ETF,83.0,87.0,87.0,78.0,0.4701,0.2439,5514.0,1880.0,47.99,34.41,,,No,42.49,40.18,43.62,40.8
1607,ARVR,58.18,69.0,ETF,ETF,82.0,87.0,89.0,78.0,0.746,0.3091,398.0,380.0,58.55,42.61,,,No,51.04,49.41,52.56,49.4
1611,RRBI,89.74,44363.0,Financial Services,Banks - Regional,82.0,56.0,37.0,86.0,2.3696,2.3431,69636.0,76520.0,98.85,55.1,,590910592.0,No,91.75,77.99,91.85,83.46
1617,TBBB,39.29,630231.0,Consumer Defensive,Discount Stores,82.0,84.0,80.0,79.0,2.176,1.9967,644334.0,1419660.0,40.09,23.81,,5231736832.0,No,36.6,32.39,37.45,35.1
1620,TDV,106.25,3290.0,ETF,ETF,82.0,85.0,86.0,82.0,1.6271,1.2378,7457.0,5480.0,106.7,79.04,,,No,94.67,89.16,96.9,90.8
1652,FCAP,60.46,5437.0,Financial Services,Banks - Regional,82.0,89.0,82.0,82.0,1.8518,1.6339,4879.0,6310.0,71.0,33.73,,202270800.0,No,54.26,50.23,55.52,53.86
1704,IBRN,34.34,496.0,ETF,ETF,81.0,27.0,74.0,68.0,0.6925,0.4519,1555.0,1380.0,37.0,21.78,,,No,34.33,30.99,34.67,32.7
1716,H,185.92,614645.0,Consumer Cyclical,Lodging,81.0,91.0,82.0,74.0,5.9286,5.8307,826807.0,978820.0,190.0,127.59,,17506525184.0,No,163.79,156.11,167.7,161.89
1757,JVAL,58.42,22124.0,ETF,ETF,81.0,84.0,82.0,80.0,0.6217,0.4676,57793.0,85840.0,58.59,42.44,,,No,53.27,50.02,54.27,51.32
1778,SEIM,54.75,98568.0,ETF,ETF,81.0,82.0,82.0,80.0,0.6871,0.5893,76277.0,85850.0,55.04,39.95,,,No,50.44,47.07,51.42,48.14
1779,TNK,70.78,211356.0,Energy,Oil & Gas Midstream,81.0,9.0,17.0,84.0,2.7664,2.6043,492915.0,389030.0,83.99,41.05,,2452092160.0,No,75.81,63.06,76.12,67.37
1786,ELV,391.27,797138.0,Healthcare,Healthcare Plans,81.0,76.0,92.0,78.0,9.825,9.1664,1822411.0,1639960.0,408.0,273.71,,84969119744.0,No,351.03,336.13,360.27,343.18
1787,SHE,157.04,3905.0,ETF,ETF,81.0,85.0,84.0,81.0,1.5624,0.9937,4400.0,3200.0,157.96,120.06,,,No,142.27,133.41,145.24,136.43
1807,SHG,63.97,238587.0,Financial Services,Banks - Regional,80.0,21.0,43.0,76.0,1.5592,1.3128,292285.0,238140.0,73.4,42.43,,30121193472.0,No,65.12,57.58,65.73,60.89
1808,GK,30.06,398.0,ETF,ETF,80.0,85.0,86.0,76.0,0.3298,0.1586,1087.0,1580.0,30.18,22.39,,,No,26.92,26.01,27.56,26.1
1816,FNDF,54.8,2269433.0,ETF,ETF,80.0,80.0,74.0,81.0,0.6394,0.4914,1604415.0,1363720.0,55.17,38.75,,,No,51.72,47.19,52.36,49.02
1848,CRI,38.92,646195.0,Consumer Cyclical,Apparel Retail,80.0,91.0,77.0,82.0,1.6668,1.5432,1120158.0,862790.0,44.44,23.38,,1434206464.0,No,36.26,33.54,36.44,35.16
1883,BPOP,148.13,381830.0,Financial Services,Banks - Regional,80.0,42.0,74.0,84.0,2.9971,2.8464,505196.0,435760.0,152.97,102.56,,9559970816.0,No,145.23,130.37,146.51,134.3
1885,AZZ,136.87,258381.0,Industrials,Specialty Business Services,80.0,22.0,59.0,86.0,4.4786,3.8964,203771.0,232670.0,151.67,86.67,,4108374272.0,No,137.21,119.91,138.67,125.25
