Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
190,IMOS,61.95,99774.0,Technology,Semiconductors,98.0,92.0,96.0,98.0,4.8107,3.5593,90209.0,108820.0,70.99,15.06,,2154057472,No,51.17,34.62,53.11,40.8
197,IREN,59.77,44572843.0,Financial Services,Capital Markets,98.0,85.0,93.0,90.0,6.2716,5.6409,44073358.0,51201900.0,76.87,9.52,,21360525312,No,52.06,47.65,53.24,46.63
210,ONTO,323.88,1806943.0,Technology,Semiconductor Equipment & Materials,97.0,94.0,96.0,97.0,20.7682,18.4279,1035404.0,1281780.0,326.96,89.4,,16110947328,No,272.9,191.07,280.27,218.02
218,NWPX,128.85,193448.0,Basic Materials,Steel,97.0,92.0,97.0,98.0,5.6121,5.4657,149426.0,165010.0,133.8,38.38,,1241728512,No,102.95,72.88,105.79,81.04
224,SATS,114.08,49981708.0,Communication Services,Telecom Services,97.0,7.0,51.0,66.0,9.7536,9.4136,7881184.0,12594130.0,147.25,23.87,,33061924864,No,125.82,101.67,125.06,113.52
225,ARCB,173.04,399427.0,Industrials,Trucking,97.0,99.0,98.0,98.0,7.6771,6.9093,340539.0,439130.0,176.69,59.43,,3852524288,No,126.7,92.43,130.85,101.91
242,TWST,76.17,2612112.0,Healthcare,Diagnostics & Research,97.0,98.0,97.0,98.0,4.97,4.8343,1458865.0,1802200.0,80.5,23.3,,4743205888,No,59.79,42.04,60.79,47.04
245,TVTX,52.04,2376342.0,Healthcare,Biotechnology,97.0,94.0,97.0,93.0,2.6371,2.5692,2288028.0,2143160.0,52.72,13.88,,4839350784,No,41.99,32.89,42.9,35.43
247,AXGN,43.0,1335032.0,Healthcare,Medical Devices,97.0,83.0,90.0,92.0,2.1114,2.0707,1037241.0,1070380.0,45.83,9.22,,2286646528,No,39.54,29.83,40.22,34.73
254,MTRN,247.26,444781.0,Basic Materials,Other Industrial Metals & Mining,97.0,94.0,97.0,97.0,10.4821,10.0164,273258.0,354200.0,257.14,76.09,,5143374848,No,196.37,147.44,202.69,159.56
266,DNTH,82.07,1376230.0,Healthcare,Biotechnology,97.0,17.0,51.0,97.0,6.08,5.5164,824190.0,1302270.0,96.5,16.64,,4486457856,No,87.18,56.31,87.28,64.91
275,APLD,42.7,22640191.0,Technology,Information Technology Services,97.0,15.0,95.0,90.0,4.3576,4.1989,22463322.0,20817140.0,50.73,9.02,,12202359808,No,37.92,30.62,38.56,32.42
277,IRDM,47.32,3661733.0,Communication Services,Telecom Services,97.0,87.0,97.0,98.0,3.9143,3.74,2487776.0,2796400.0,53.83,15.65,,5003036672,No,42.37,25.67,43.28,28.63
278,KF,72.82,30833.0,Financial Services,Asset Management,97.0,78.0,95.0,97.0,4.4786,3.305,24585.0,26960.0,78.87,24.97,,302810912,No,62.53,44.66,63.53,49.76
293,ELVN,46.13,6144062.0,Healthcare,Biotechnology,97.0,81.0,96.0,98.0,2.9494,2.6769,1276971.0,2059050.0,48.53,14.79,,2809545216,No,41.53,27.77,42.34,31.16
295,BTSG,63.23,3912298.0,Healthcare,Health Information Services,97.0,90.0,96.0,96.0,2.1469,1.9258,2993447.0,4531570.0,64.18,19.01,,12409419776,No,53.25,39.71,54.69,44.22
303,BELFA,261.32,227703.0,Technology,Electronic Components,96.0,86.0,93.0,96.0,15.0379,14.7314,93936.0,165930.0,276.21,78.85,,3324697856,No,238.95,176.31,245.35,198.38
308,SNEX,130.69,972921.0,Financial Services,Capital Markets,96.0,91.0,97.0,97.0,5.4357,5.2564,777120.0,739110.0,132.82,53.53,,10357378048,No,108.78,78.69,111.41,85.0
309,ATRO,96.0,858890.0,Industrials,Aerospace & Defense,96.0,95.0,94.0,96.0,4.1379,3.9275,555077.0,652740.0,99.89,27.27,,4128808704,No,65.48,52.55,66.35,58.73
336,IESC,749.83,213092.0,Industrials,Engineering & Construction,96.0,88.0,96.0,94.0,45.0536,42.8093,205309.0,183170.0,768.0,262.36,,14939529216,No,631.63,473.3,648.33,510.99
339,ATI,198.48,2710637.0,Industrials,Metal Fabrication,96.0,95.0,92.0,97.0,7.9036,7.5779,1860474.0,1815580.0,203.6,70.42,,27086651392,No,163.51,124.67,166.24,140.99
349,CRS,561.49,779502.0,Industrials,Metal Fabrication,96.0,97.0,95.0,96.0,20.8286,19.905,691592.0,702970.0,574.52,228.0,,27897974784,No,446.76,350.1,452.29,383.63
373,MOD,274.5,1239699.0,Consumer Cyclical,Auto Parts,96.0,25.0,93.0,95.0,26.0329,22.6921,1131158.0,1238390.0,323.25,86.48,,14497932288,No,261.09,188.72,263.84,204.84
395,ASML,1863.55,2519009.0,Technology,Semiconductor Equipment & Materials,96.0,94.0,92.0,95.0,86.9864,72.995,1813895.0,2265770.0,1903.5,683.48,,718245134336,No,1537.08,1245.16,1566.76,1364.22
396,MPTI,98.61,110009.0,Technology,Electronic Components,96.0,98.0,94.0,97.0,5.1922,5.1208,98153.0,115390.0,102.0,36.38,,426137504,No,76.23,61.63,78.67,66.21
408,CAMT,193.27,476815.0,Technology,Semiconductor Equipment & Materials,95.0,92.0,89.0,94.0,13.4493,11.4593,460511.0,533930.0,215.99,72.54,,8899015680,No,178.1,138.38,181.43,151.31
431,GRC,84.59,188599.0,Industrials,Specialty Industrial Machinery,95.0,90.0,94.0,96.0,2.4714,2.1507,168066.0,132290.0,84.99,34.96,,2234042368,No,73.58,56.91,74.99,61.95
432,ENS,224.26,529499.0,Industrials,Electrical Equipment & Parts,95.0,18.0,92.0,93.0,10.4343,9.6979,396947.0,489700.0,244.3,80.82,,8189475328,No,215.81,162.07,219.01,180.53
434,TSAT,46.91,379266.0,Technology,Communication Equipment,95.0,8.0,91.0,91.0,5.4743,5.2636,251085.0,436970.0,59.12,16.77,,2410167552,No,49.3,34.42,49.71,37.17
439,DDOG,229.9,5752276.0,Technology,Software - Application,95.0,90.0,97.0,94.0,15.1656,13.9284,5739171.0,6730780.0,278.7,98.01,,81835245568,No,177.18,149.59,184.38,148.33
446,TWN,94.79,96851.0,Financial Services,Asset Management,95.0,35.0,95.0,95.0,5.3021,4.7486,43320.0,72610.0,103.45,41.74,,544287872,No,89.0,65.19,90.52,69.59
483,ROG,151.06,330447.0,Technology,Electronic Components,95.0,80.0,94.0,95.0,7.6029,7.1007,250004.0,257290.0,155.67,61.17,,2696199680,No,132.71,102.17,135.2,110.38
504,NVEC,116.92,180163.0,Technology,Semiconductors,94.0,96.0,96.0,95.0,8.1836,7.6329,120820.0,253810.0,119.4,57.21,,565561536,No,88.96,72.45,91.65,74.83
506,FSTR,42.37,196335.0,Industrials,Railroads,94.0,73.0,95.0,94.0,1.795,1.78,108722.0,79010.0,43.5,19.39,,443134272,No,36.12,30.05,36.69,31.34
507,ATLC,92.38,145127.0,Financial Services,Credit Services,94.0,95.0,97.0,92.0,5.3107,5.1086,85420.0,130690.0,95.0,45.74,,1396600576,No,77.11,63.57,79.91,65.24
512,KRYS,317.97,289613.0,Healthcare,Biotechnology,94.0,64.0,88.0,89.0,10.8939,10.7779,285988.0,294100.0,331.49,127.99,,9373677568,No,288.29,240.48,291.12,267.09
521,ALB,170.42,2847973.0,Basic Materials,Specialty Chemicals,94.0,7.0,58.0,87.0,8.26,7.355,2102823.0,2336600.0,221.0,55.9,,20098422784,No,182.0,144.51,181.14,165.06
550,TFII,160.4,543475.0,Industrials,Trucking,94.0,95.0,95.0,94.0,4.46,4.2079,387350.0,489120.0,167.69,80.63,,13182639104,No,140.63,110.79,143.78,119.22
569,ECO,52.74,486366.0,Industrials,Marine Shipping,94.0,20.0,83.0,93.0,1.9326,1.7484,459742.0,342410.0,58.45,21.27,,2059215232,No,52.15,41.02,52.19,45.01
578,APGE,88.33,981654.0,Healthcare,Biotechnology,94.0,79.0,85.0,78.0,5.4368,5.4261,969212.0,1067360.0,95.31,34.34,,6659143680,No,84.45,68.37,84.75,76.9
582,TBN,40.37,477348.0,Energy,Oil & Gas E&P,94.0,85.0,93.0,94.0,1.8993,1.8775,227311.0,267190.0,52.21,17.29,,1407153280,No,36.02,29.16,35.98,31.51
586,ODC,94.45,101090.0,Basic Materials,Specialty Chemicals,94.0,95.0,94.0,97.0,4.0836,3.73,72077.0,133050.0,99.03,45.61,,1368423168,No,76.47,63.39,77.77,64.78
597,MSGS,384.68,397379.0,Communication Services,Entertainment,94.0,88.0,85.0,96.0,10.6112,10.2773,244006.0,282090.0,397.0,186.21,,9261596672,No,349.32,277.86,352.19,303.88
604,PRLB,78.94,179069.0,Industrials,Metal Fabrication,93.0,87.0,93.0,93.0,3.1257,3.0029,178576.0,212460.0,79.48,37.91,,1878301952,No,68.41,57.45,69.57,60.51
606,TGTX,49.52,2528413.0,Healthcare,Biotechnology,93.0,93.0,97.0,95.0,2.2191,2.0734,2175696.0,2530040.0,50.41,25.28,,7580699136,No,38.32,33.2,38.84,33.2
657,ROKU,143.66,14836455.0,Communication Services,Entertainment,93.0,92.0,95.0,90.0,7.0,6.8871,2668987.0,3655090.0,148.88,77.64,,21217683456,No,119.26,104.19,123.27,107.0
671,ENVA,189.33,533620.0,Financial Services,Credit Services,93.0,93.0,93.0,89.0,5.9906,5.5853,234466.0,306090.0,193.54,94.27,,4711457280,No,163.73,143.2,166.14,153.82
689,LGND,255.54,244569.0,Healthcare,Biotechnology,93.0,93.0,87.0,91.0,7.5586,7.3464,221314.0,208550.0,259.03,110.0,,5121292288,No,226.13,199.39,228.39,206.7
696,XPO,228.33,1594907.0,Industrials,Trucking,93.0,93.0,87.0,93.0,9.8771,9.2686,1481425.0,1457110.0,232.05,116.68,,26808221696,No,213.43,168.28,214.99,182.96
699,BHP,90.82,3063128.0,Basic Materials,Other Industrial Metals & Mining,93.0,40.0,90.0,93.0,2.9171,2.2507,2863833.0,3243880.0,93.7,45.74,,230714146816,No,82.67,67.31,83.23,71.81
719,FLXS,63.08,52443.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",92.0,93.0,92.0,93.0,2.6693,2.5571,50688.0,47910.0,63.83,30.4,,257092704,No,53.69,46.02,54.29,47.81
724,PHIN,85.16,697594.0,Consumer Cyclical,Auto Parts,92.0,84.0,91.0,93.0,2.7236,2.3426,344250.0,353190.0,86.64,41.59,,3152670976,No,75.48,65.19,76.65,69.28
738,SENEA,175.37,537784.0,Consumer Defensive,Packaged Foods,92.0,97.0,84.0,94.0,7.675,7.3243,134852.0,190710.0,176.09,87.99,,1188489856,No,144.87,125.99,146.08,132.6
750,BMA,98.71,352974.0,Financial Services,Banks - Regional,92.0,98.0,94.0,66.0,4.7464,4.2843,324858.0,304280.0,106.15,38.3,,6311421952,No,79.34,76.16,79.97,83.02
760,CTS,66.13,384508.0,Technology,Electronic Components,92.0,89.0,93.0,93.0,2.6393,2.5029,249530.0,298830.0,68.59,36.03,,1890849024,No,58.88,48.67,59.94,51.86
771,SENEB,169.16,462.0,Consumer Defensive,Packaged Foods,92.0,95.0,85.0,94.0,1.905,0.9821,179.0,50.0,169.16,90.19,,1146404480,No,144.21,125.25,147.61,132.4
785,STK,51.97,83862.0,Financial Services,Asset Management,92.0,44.0,91.0,91.0,2.4921,2.1021,62077.0,113070.0,58.46,28.91,,917859264,No,49.13,40.29,49.78,42.08
802,BJRI,52.62,445312.0,Consumer Cyclical,Restaurants,92.0,97.0,95.0,90.0,2.0736,1.9821,367533.0,398370.0,53.53,28.46,,1105910528,No,41.35,37.89,42.42,40.33
827,PDEX,62.2,98532.0,Healthcare,Medical Instruments & Supplies,91.0,85.0,88.0,92.0,3.46,3.3614,34352.0,63950.0,68.99,23.47,,198589616,No,57.28,43.25,57.96,47.14
850,VCYT,47.33,1072911.0,Healthcare,Diagnostics & Research,91.0,96.0,94.0,65.0,2.3765,2.3615,1035695.0,1314710.0,50.71,22.61,,3776586240,No,39.21,38.0,39.86,39.12
917,VMI,546.81,295968.0,Industrials,Conglomerates,90.0,82.0,90.0,87.0,17.9893,17.7314,225263.0,263440.0,548.9,316.56,,10615578624,No,490.39,433.11,497.88,450.29
939,TX,49.55,759510.0,Basic Materials,Steel,90.0,86.0,90.0,88.0,1.7764,1.6179,342753.0,581480.0,51.73,28.77,,9727045632,No,44.96,39.95,45.33,41.73
987,GS,1062.75,2204349.0,Financial Services,Capital Markets,90.0,89.0,91.0,81.0,37.1257,34.7214,2089565.0,2485670.0,1098.36,618.0,,313519144960,No,956.6,869.71,969.3,906.82
1012,TBBB,42.12,647186.0,Consumer Defensive,Discount Stores,89.0,94.0,88.0,85.0,2.1879,2.0071,628839.0,911730.0,42.71,23.81,,5078104064,No,37.37,32.9,38.04,35.59
1038,OPY,103.41,81842.0,Financial Services,Capital Markets,89.0,87.0,87.0,92.0,3.7264,3.5629,75777.0,108190.0,118.77,61.37,,1107314816,No,100.92,82.51,100.57,86.74
1046,CVS,101.96,9427927.0,Healthcare,Healthcare Plans,89.0,75.0,90.0,88.0,2.4779,2.315,8207636.0,8671630.0,102.77,58.5,,130093547520,No,86.84,79.68,88.52,81.17
1053,CHMG,72.51,30267.0,Financial Services,Banks - Regional,89.0,86.0,91.0,88.0,2.125,2.0771,26826.0,51180.0,73.84,43.2,,349461024,No,65.99,57.37,66.91,59.57
1062,TRST,55.25,129408.0,Financial Services,Banks - Regional,89.0,92.0,87.0,85.0,1.1821,1.0514,112471.0,138010.0,55.6,30.52,,965483392,No,48.89,43.23,49.43,45.41
1101,KYMR,86.21,622893.0,Healthcare,Biotechnology,89.0,56.0,62.0,23.0,3.8054,3.7546,567898.0,663370.0,103.0,36.65,,7091015168,No,82.85,72.61,82.73,79.57
1105,NUVL,123.25,7100771.0,Healthcare,Biotechnology,89.0,94.0,87.0,78.0,6.5475,4.0746,1774498.0,8081510.0,123.62,71.13,,9752555520,No,104.09,98.73,104.82,103.54
1109,RBC,603.64,237752.0,Industrials,Tools & Accessories,88.0,22.0,71.0,90.0,18.4607,18.2614,227149.0,303230.0,632.0,363.05,,19096369152,No,587.52,493.18,587.4,531.23
1129,CAKE,75.28,1823348.0,Consumer Cyclical,Restaurants,88.0,98.0,89.0,94.0,2.7171,2.57,1205158.0,1354240.0,76.52,43.07,,3740314112,No,62.22,56.96,63.35,58.35
1134,MCHPP,79.91,256263.0,Technology,Semiconductors,88.0,22.0,93.0,88.0,3.6032,3.0357,202193.0,433780.0,88.0,47.08,,0,No,75.45,64.11,76.49,66.14
1161,AMAL,44.65,147923.0,Financial Services,Banks - Regional,88.0,90.0,79.0,91.0,1.075,0.9786,135396.0,116660.0,45.2,25.13,,1333577088,No,41.6,34.87,41.91,37.84
1162,MLAB,105.48,395364.0,Technology,Scientific & Technical Instruments,88.0,77.0,91.0,89.0,7.4429,7.2443,149360.0,240430.0,113.99,55.45,,582769728,No,101.58,84.34,102.13,89.72
1169,AZZ,150.89,331882.0,Industrials,Specialty Business Services,88.0,77.0,84.0,91.0,5.0886,4.54,212646.0,286660.0,154.11,86.67,,4529207296,No,139.76,120.91,141.21,127.03
1178,NOVT,160.53,439404.0,Technology,Scientific & Technical Instruments,88.0,72.0,92.0,89.0,8.535,8.0757,437439.0,545380.0,171.85,98.27,,5717003776,No,142.65,126.17,144.32,131.66
1198,DAVE,286.78,786127.0,Technology,Software - Application,88.0,95.0,91.0,92.0,22.7517,22.3239,574007.0,612800.0,301.19,152.21,,3646191616,No,247.4,216.76,253.15,216.98
1216,MCRI,129.02,206675.0,Consumer Cyclical,Resorts & Casinos,87.0,89.0,88.0,89.0,2.8743,2.8043,146296.0,179740.0,130.85,82.18,,2290042624,No,113.91,101.13,115.63,102.44
1225,ALGT,91.59,636442.0,Industrials,Airlines,87.0,95.0,84.0,69.0,5.2236,4.5214,553541.0,578230.0,118.0,42.56,,2461710080,No,82.38,79.45,83.7,86.55
1228,SEB,5317.39,11936.0,Industrials,Conglomerates,87.0,90.0,52.0,82.0,230.0644,228.3622,11079.0,11480.0,5989.37,2697.0,,5092969472,No,5320.4,4612.95,5268.85,5002.22
1242,FSBC,44.76,125676.0,Financial Services,Banks - Regional,87.0,88.0,85.0,84.0,1.0669,1.0576,96701.0,130070.0,45.2,26.2,,956796544,No,41.32,37.28,41.74,38.9
1272,TRNS,91.26,307213.0,Industrials,Specialty Business Services,87.0,95.0,85.0,96.0,6.2279,6.1879,157219.0,217700.0,94.76,50.23,,852432128,No,79.61,70.89,79.97,70.62
1280,VOYA,91.48,1754021.0,Financial Services,Financial Conglomerates,87.0,90.0,92.0,86.0,2.2457,2.11,1248144.0,1390080.0,92.0,64.5,,8294154752,No,79.66,74.77,81.22,75.15
1317,CAVA,90.99,3155683.0,Consumer Cyclical,Restaurants,86.0,96.0,67.0,96.0,4.1084,3.8054,3057431.0,2913850.0,98.79,43.41,,10597955584,No,83.93,69.19,84.43,72.74
1325,GGAL,55.16,1262379.0,Financial Services,Banks - Regional,86.0,97.0,90.0,67.0,2.3721,2.1793,1227333.0,1418260.0,62.52,25.89,,9347051520,No,45.9,45.43,45.93,48.06
1326,UBS,48.97,2630358.0,Financial Services,Banks - Diversified,86.0,80.0,90.0,80.0,0.9243,0.8058,2532980.0,2390310.0,49.36,30.36,,160514113536,No,44.69,42.26,45.11,43.29
1331,OVBC,50.13,45925.0,Financial Services,Banks - Regional,86.0,87.0,84.0,82.0,1.5457,1.4764,23120.0,44030.0,50.68,27.51,,236162528,No,46.38,41.09,46.68,43.1
1390,CTRN,50.64,176000.0,Consumer Cyclical,Apparel Retail,86.0,96.0,79.0,68.0,4.2121,3.9221,117000.0,129250.0,56.78,28.25,,421823488,No,45.63,42.26,46.51,45.02
1392,WSFS,75.24,433891.0,Financial Services,Banks - Regional,86.0,84.0,82.0,89.0,1.385,1.23,408387.0,438960.0,75.35,49.92,,3915794176,No,70.9,61.54,71.49,64.42
